text_id,product,sentiment,date_utc
l2e8y6b,gummies,negative,2024-05-03 13:32:29+00:00
l2u4jyj,flower,neutral,2024-05-06 14:46:20+00:00
l2u4jyj,gummies,negative,2024-05-06 14:46:20+00:00
l3ggwb8,oil,positive,2024-05-10 17:06:19+00:00
l2otphu,oil,positive,2024-05-05 14:12:05+00:00
l2otphu,flower,negative,2024-05-05 14:12:05+00:00
l3t2q56,gummies,positive,2024-05-13 04:22:25+00:00
l3fnacw,gummies,negative,2024-05-10 14:12:59+00:00
l4einf4,oil,positive,2024-05-17 02:58:02+00:00
l2uloq7,gummies,positive,2024-05-06 16:27:58+00:00
l2uloq7,oil,positive,2024-05-06 16:27:58+00:00
l2uloq7,flower,positive,2024-05-06 16:27:58+00:00
l41le9a,oil,positive,2024-05-14 19:01:40+00:00
l3sfgo3,oil,positive,2024-05-13 01:18:07+00:00
l3nwtx2,vape,positive,2024-05-12 03:16:36+00:00
l2biw1c,oil,neutral,2024-05-02 23:17:39+00:00
l4dx4g7,flower,positive,2024-05-17 00:24:59+00:00
l4dx4g7,vape,neutral,2024-05-17 00:24:59+00:00
l2uu145,oil,neutral,2024-05-06 17:18:09+00:00
l2uu145,flower,positive,2024-05-06 17:18:09+00:00
l2i0xzq,vape,positive,2024-05-04 04:38:20+00:00
l2i0xzq,flower,positive,2024-05-04 04:38:20+00:00
l2po9h8,oil,negative,2024-05-05 17:23:42+00:00
l21gzpf,vape,negative,2024-05-01 02:59:34+00:00
l2pr4ti,gummies,positive,2024-05-05 17:41:02+00:00
l2pr4ti,flower,positive,2024-05-05 17:41:02+00:00
l2pr4ti,oil,positive,2024-05-05 17:41:02+00:00
l245f7n,gummies,negative,2024-05-01 16:43:43+00:00
l49j4jo,flower,negative,2024-05-16 04:45:17+00:00
l49j4jo,vape,neutral,2024-05-16 04:45:17+00:00
l49j4jo,oil,neutral,2024-05-16 04:45:17+00:00
l49j4jo,gummies,negative,2024-05-16 04:45:17+00:00
l2m8xil,vape,positive,2024-05-04 23:44:18+00:00
l2m8xil,flower,negative,2024-05-04 23:44:18+00:00
l2u8bm3,oil,positive,2024-05-06 15:09:07+00:00
l3dkqxs,gummies,positive,2024-05-10 02:30:08+00:00
l2ae1cu,oil,neutral,2024-05-02 19:13:43+00:00
l24aivt,flower,neutral,2024-05-01 17:12:17+00:00
l24aivt,vape,positive,2024-05-01 17:12:17+00:00
l24aivt,gummies,positive,2024-05-01 17:12:17+00:00
l2f7v9l,vape,positive,2024-05-03 16:57:52+00:00
l2f7v9l,flower,positive,2024-05-03 16:57:52+00:00
l55r7ac,oil,positive,2024-05-22 12:14:53+00:00
l522o16,oil,positive,2024-05-21 18:32:00+00:00
l2p4thc,oil,positive,2024-05-05 15:24:54+00:00
l2z80qt,vape,negative,2024-05-07 13:35:37+00:00
l2a9u5k,oil,negative,2024-05-02 18:50:13+00:00
l2ac2n7,oil,positive,2024-05-02 19:02:34+00:00
l2lc7ka,topical,negative,2024-05-04 20:10:20+00:00
l2lc7ka,oil,positive,2024-05-04 20:10:20+00:00
l7ecihj,oil,neutral,2024-06-06 17:01:28+00:00
l6khcjb,vape,positive,2024-06-01 02:22:55+00:00
l6khcjb,flower,positive,2024-06-01 02:22:55+00:00
l6odxhx,flower,negative,2024-06-01 20:51:21+00:00
l6odxhx,vape,positive,2024-06-01 20:51:21+00:00
la0a50u,gummies,positive,2024-06-24 04:53:52+00:00
l92w1m2,gummies,neutral,2024-06-17 23:56:24+00:00
l92w1m2,flower,neutral,2024-06-17 23:56:24+00:00
l8b58k0,flower,positive,2024-06-12 18:42:12+00:00
l6u5vyu,vape,negative,2024-06-02 23:42:08+00:00
l6u5vyu,flower,positive,2024-06-02 23:42:08+00:00
l6u5vyu,gummies,negative,2024-06-02 23:42:08+00:00
l97nj13,gummies,positive,2024-06-18 20:52:18+00:00
l97nj13,vape,neutral,2024-06-18 20:52:18+00:00
l6mpyxb,gummies,negative,2024-06-01 14:41:38+00:00
l6mpyxb,flower,neutral,2024-06-01 14:41:38+00:00
l8uycy6,oil,positive,2024-06-16 13:49:06+00:00
l8uycy6,flower,positive,2024-06-16 13:49:06+00:00
l6s51e1,gummies,positive,2024-06-02 15:58:27+00:00
l6s51e1,vape,negative,2024-06-02 15:58:27+00:00
l6s51e1,flower,negative,2024-06-02 15:58:27+00:00
l6py561,oil,positive,2024-06-02 03:37:19+00:00
l7lzigt,oil,positive,2024-06-08 00:27:34+00:00
laqnss2,oil,positive,2024-06-28 21:18:18+00:00
l6q4291,vape,positive,2024-06-02 04:28:22+00:00
l6q4291,flower,positive,2024-06-02 04:28:22+00:00
la0y7vo,oil,positive,2024-06-24 09:30:17+00:00
la0y7vo,flower,neutral,2024-06-24 09:30:17+00:00
l6kvjeo,gummies,negative,2024-06-01 04:20:41+00:00
l6kvjeo,flower,positive,2024-06-01 04:20:41+00:00
l6m2j3d,oil,neutral,2024-06-01 11:51:07+00:00
l6m2j3d,flower,positive,2024-06-01 11:51:07+00:00
l8btroz,gummies,positive,2024-06-12 20:57:21+00:00
l8btroz,oil,positive,2024-06-12 20:57:21+00:00
l7ncmbj,oil,negative,2024-06-08 07:52:56+00:00
l6o120z,flower,positive,2024-06-01 19:30:39+00:00
l6o120z,oil,positive,2024-06-01 19:30:39+00:00
la77f40,gummies,positive,2024-06-25 13:00:17+00:00
l7laead,oil,positive,2024-06-07 21:36:20+00:00
l7laead,gummies,negative,2024-06-07 21:36:20+00:00
l7g16mh,oil,positive,2024-06-06 22:44:04+00:00
l6rvhvz,vape,positive,2024-06-02 14:57:26+00:00
l6khhjh,gummies,negative,2024-06-01 02:24:00+00:00
l6k4fev,vape,negative,2024-06-01 00:47:05+00:00
l6mbqg5,vape,negative,2024-06-01 13:03:19+00:00
l6mbqg5,flower,positive,2024-06-01 13:03:19+00:00
l7o86qo,flower,positive,2024-06-08 13:24:23+00:00
l7o86qo,oil,negative,2024-06-08 13:24:23+00:00
l7o86qo,vape,positive,2024-06-08 13:24:23+00:00
l9xe3xr,vape,negative,2024-06-23 17:10:47+00:00
l9xe3xr,vape,positive,2024-06-23 17:10:47+00:00
l9xe3xr,oil,neutral,2024-06-23 17:10:47+00:00
l9xe3xr,gummies,neutral,2024-06-23 17:10:47+00:00
l8h40vh,gummies,negative,2024-06-13 19:52:28+00:00
laekc2h,vape,positive,2024-06-26 18:49:33+00:00
laekc2h,oil,positive,2024-06-26 18:49:33+00:00
l8im1ya,oil,positive,2024-06-14 01:30:54+00:00
l6risbk,vape,negative,2024-06-02 13:29:26+00:00
l6risbk,flower,positive,2024-06-02 13:29:26+00:00
l6l1w85,flower,negative,2024-06-01 05:22:10+00:00
l6l1w85,vape,neutral,2024-06-01 05:22:10+00:00
l6z977c,oil,positive,2024-06-03 22:16:49+00:00
l6z977c,flower,positive,2024-06-03 22:16:49+00:00
lajq6tn,vape,positive,2024-06-27 16:57:54+00:00
lajq6tn,flower,positive,2024-06-27 16:57:54+00:00
lajq6tn,oil,positive,2024-06-27 16:57:54+00:00
l71ksg3,gummies,neutral,2024-06-04 10:18:43+00:00
l6vt1az,oil,positive,2024-06-03 08:19:45+00:00
l6vt1az,gummies,negative,2024-06-03 08:19:45+00:00
l7p9kvv,gummies,positive,2024-06-08 17:29:18+00:00
l6l0708,gummies,negative,2024-06-01 05:04:59+00:00
l6mirm4,oil,positive,2024-06-01 13:52:52+00:00
l6mirm4,flower,positive,2024-06-01 13:52:52+00:00
l6kt1e0,gummies,negative,2024-06-01 03:58:31+00:00
l9bha7t,oil,negative,2024-06-19 15:12:04+00:00
l8949pl,oil,negative,2024-06-12 11:12:13+00:00
l8949pl,vape,negative,2024-06-12 11:12:13+00:00
l9m2gvc,gummies,negative,2024-06-21 13:28:36+00:00
l714p8n,oil,negative,2024-06-04 07:02:24+00:00
la4zhg6,flower,positive,2024-06-25 01:03:08+00:00
la4zhg6,vape,neutral,2024-06-25 01:03:08+00:00
la4zhg6,gummies,positive,2024-06-25 01:03:08+00:00
la4zhg6,oil,negative,2024-06-25 01:03:08+00:00
laklnoq,oil,positive,2024-06-27 19:48:02+00:00
laklnoq,vape,negative,2024-06-27 19:48:02+00:00
laklnoq,flower,positive,2024-06-27 19:48:02+00:00
l6ryuhg,vape,neutral,2024-06-02 15:19:07+00:00
l7dm8hy,oil,neutral,2024-06-06 14:35:36+00:00
l7dm8hy,flower,positive,2024-06-06 14:35:36+00:00
l7dm8hy,vape,positive,2024-06-06 14:35:36+00:00
l88z49r,vape,negative,2024-06-12 10:20:55+00:00
l6sudyz,flower,positive,2024-06-02 18:35:10+00:00
l6sudyz,gummies,positive,2024-06-02 18:35:10+00:00
l7dpzgk,gummies,negative,2024-06-06 14:57:02+00:00
l7trpe4,gummies,negative,2024-06-09 15:32:02+00:00
l8gmza0,vape,positive,2024-06-13 18:16:51+00:00
l6qvcxv,gummies,negative,2024-06-02 09:35:55+00:00
l6rp227,gummies,positive,2024-06-02 14:14:30+00:00
l79dtz0,gummies,negative,2024-06-05 19:02:04+00:00
l6lws1h,gummies,positive,2024-06-01 11:00:21+00:00
l7u5fms,oil,neutral,2024-06-09 16:53:56+00:00
l7u5fms,gummies,neutral,2024-06-09 16:53:56+00:00
l7u5fms,flower,neutral,2024-06-09 16:53:56+00:00
l7u5fms,vape,neutral,2024-06-09 16:53:56+00:00
l6nklvu,oil,neutral,2024-06-01 17:48:04+00:00
l6qw7es,flower,positive,2024-06-02 09:46:40+00:00
l6qw7es,gummies,negative,2024-06-02 09:46:40+00:00
l7x5b7d,gummies,negative,2024-06-10 04:54:28+00:00
l7x5b7d,vape,neutral,2024-06-10 04:54:28+00:00
l6meg1m,gummies,negative,2024-06-01 13:22:33+00:00
l9s9asv,gummies,positive,2024-06-22 16:55:50+00:00
l7svzkj,gummies,negative,2024-06-09 11:39:55+00:00
l7svzkj,oil,positive,2024-06-09 11:39:55+00:00
l6sd6oo,gummies,positive,2024-06-02 16:49:38+00:00
l6sd6oo,flower,positive,2024-06-02 16:49:38+00:00
l6sd6oo,vape,positive,2024-06-02 16:49:38+00:00
l6sd6oo,oil,positive,2024-06-02 16:49:38+00:00
l6vrnfm,gummies,positive,2024-06-03 08:02:25+00:00
l838r8f,oil,positive,2024-06-11 08:54:48+00:00
l7xa0k5,gummies,positive,2024-06-10 05:41:25+00:00
l9m75lm,gummies,negative,2024-06-21 13:59:03+00:00
l790qvs,vape,negative,2024-06-05 17:49:35+00:00
l790qvs,flower,positive,2024-06-05 17:49:35+00:00
l7i98zh,gummies,negative,2024-06-07 10:13:02+00:00
l8q7d0y,vape,positive,2024-06-15 14:24:11+00:00
l8q7d0y,oil,positive,2024-06-15 14:24:11+00:00
l6v10jb,gummies,neutral,2024-06-03 03:27:20+00:00
l73nnts,flower,positive,2024-06-04 18:27:47+00:00
l73nnts,vape,neutral,2024-06-04 18:27:47+00:00
l6rq4ru,vape,positive,2024-06-02 14:21:48+00:00
l760b9l,vape,positive,2024-06-05 03:16:33+00:00
l7pibku,oil,positive,2024-06-08 18:24:44+00:00
l8fxia8,flower,positive,2024-06-13 15:56:06+00:00
l8fxia8,vape,neutral,2024-06-13 15:56:06+00:00
l7wqkbk,oil,positive,2024-06-10 02:49:06+00:00
l6sal7w,gummies,negative,2024-06-02 16:33:29+00:00
l6sal7w,vape,positive,2024-06-02 16:33:29+00:00
l6sal7w,flower,neutral,2024-06-02 16:33:29+00:00
l79es0c,vape,positive,2024-06-05 19:07:25+00:00
l79es0c,oil,positive,2024-06-05 19:07:25+00:00
l79es0c,flower,positive,2024-06-05 19:07:25+00:00
l6s2p7t,oil,positive,2024-06-02 15:43:48+00:00
l6s2p7t,flower,positive,2024-06-02 15:43:48+00:00
l6s1cao,vape,positive,2024-06-02 15:35:08+00:00
l93cn9w,topical,positive,2024-06-18 01:47:24+00:00
l93cn9w,oil,positive,2024-06-18 01:47:24+00:00
l6qb3bz,gummies,positive,2024-06-02 05:35:24+00:00
l6qb3bz,oil,positive,2024-06-02 05:35:24+00:00
l6ng9p3,vape,positive,2024-06-01 17:22:04+00:00
l8ln2d2,gummies,positive,2024-06-14 16:25:37+00:00
l6mw8ta,gummies,positive,2024-06-01 15:21:57+00:00
l72bme4,vape,positive,2024-06-04 13:54:24+00:00
l72bme4,flower,positive,2024-06-04 13:54:24+00:00
l77r6ih,vape,negative,2024-06-05 13:26:47+00:00
l6zyh5t,flower,positive,2024-06-04 01:04:02+00:00
l6zyh5t,gummies,positive,2024-06-04 01:04:02+00:00
l6yfi14,vape,negative,2024-06-03 19:26:47+00:00
l7s87af,oil,neutral,2024-06-09 06:59:19+00:00
l6uwfg1,vape,positive,2024-06-03 02:51:04+00:00
l8isnfn,oil,positive,2024-06-14 02:17:02+00:00
l6oyq7k,oil,negative,2024-06-01 23:09:59+00:00
l6rew6d,gummies,positive,2024-06-02 12:59:09+00:00
l6rew6d,flower,neutral,2024-06-02 12:59:09+00:00
l8wd9qg,gummies,positive,2024-06-16 19:15:59+00:00
l84nrs4,gummies,negative,2024-06-11 15:34:28+00:00
l84nrs4,oil,negative,2024-06-11 15:34:28+00:00
l84nrs4,flower,positive,2024-06-11 15:34:28+00:00
l6xy880,vape,positive,2024-06-03 17:51:21+00:00
l72ta8i,oil,negative,2024-06-04 15:37:56+00:00
l9mfe8y,oil,positive,2024-06-21 14:49:06+00:00
l9mfe8y,topical,positive,2024-06-21 14:49:06+00:00
l6rrgdx,flower,positive,2024-06-02 14:30:41+00:00
l6rrgdx,oil,positive,2024-06-02 14:30:41+00:00
l6onnm8,vape,positive,2024-06-01 21:53:48+00:00
l6onnm8,gummies,positive,2024-06-01 21:53:48+00:00
l8cxazi,oil,positive,2024-06-13 01:08:31+00:00
l72nnqi,flower,positive,2024-06-04 15:06:15+00:00
l72nnqi,vape,positive,2024-06-04 15:06:15+00:00
l8e5rl4,oil,positive,2024-06-13 07:21:44+00:00
l8e5rl4,flower,negative,2024-06-13 07:21:44+00:00
l92i3mk,gummies,positive,2024-06-17 22:25:24+00:00
l70as1k,gummies,positive,2024-06-04 02:30:00+00:00
l8swu64,gummies,positive,2024-06-16 01:41:27+00:00
l8swu64,oil,negative,2024-06-16 01:41:27+00:00
l8swu64,flower,positive,2024-06-16 01:41:27+00:00
l6r1rn7,gummies,negative,2024-06-02 10:54:10+00:00
l6r1rn7,flower,positive,2024-06-02 10:54:10+00:00
l6s9ei5,vape,negative,2024-06-02 16:25:59+00:00
l6s9ei5,flower,positive,2024-06-02 16:25:59+00:00
l7y0yna,oil,positive,2024-06-10 10:54:01+00:00
l6s2ef4,vape,negative,2024-06-02 15:41:53+00:00
l6xny18,oil,positive,2024-06-03 16:53:59+00:00
l9efspx,gummies,positive,2024-06-20 01:49:08+00:00
l6rp41s,flower,positive,2024-06-02 14:14:53+00:00
l6rp41s,vape,positive,2024-06-02 14:14:53+00:00
l6w0o36,oil,negative,2024-06-03 09:56:09+00:00
l6w0o36,flower,negative,2024-06-03 09:56:09+00:00
l6l4uwk,vape,positive,2024-06-01 05:51:43+00:00
l6l4uwk,flower,negative,2024-06-01 05:51:43+00:00
l6p087l,vape,positive,2024-06-01 23:20:37+00:00
l6u14px,gummies,positive,2024-06-02 23:08:45+00:00
l6w4guy,oil,positive,2024-06-03 10:38:14+00:00
l6om2wu,vape,positive,2024-06-01 21:43:20+00:00
l6zdi1c,gummies,positive,2024-06-03 22:44:01+00:00
l6zdi1c,flower,negative,2024-06-03 22:44:01+00:00
l6kv5en,vape,negative,2024-06-01 04:17:11+00:00
l7kerxt,oil,neutral,2024-06-07 18:32:04+00:00
l6y5teb,oil,neutral,2024-06-03 18:33:31+00:00
l8sfh53,gummies,negative,2024-06-15 23:30:57+00:00
l8sfh53,oil,negative,2024-06-15 23:30:57+00:00
lddrre1,gummies,neutral,2024-07-16 01:06:16+00:00
lbsq2c3,oil,neutral,2024-07-05 20:34:01+00:00
lb6xqi6,flower,negative,2024-07-01 21:42:18+00:00
lb6xqi6,vape,positive,2024-07-01 21:42:18+00:00
lbcaq0q,oil,negative,2024-07-02 20:38:39+00:00
lc0v3up,flower,positive,2024-07-07 10:50:46+00:00
lc0v3up,vape,positive,2024-07-07 10:50:46+00:00
lc0v3up,gummies,neutral,2024-07-07 10:50:46+00:00
lddm5ih,flower,positive,2024-07-16 00:30:28+00:00
lddm5ih,oil,positive,2024-07-16 00:30:28+00:00
lcke3xo,vape,negative,2024-07-10 20:14:03+00:00
lcke3xo,flower,neutral,2024-07-10 20:14:03+00:00
lbjs4sg,oil,positive,2024-07-04 03:57:41+00:00
lcf67lj,gummies,positive,2024-07-09 22:08:13+00:00
lb41xbd,flower,positive,2024-07-01 11:33:29+00:00
lb41xbd,gummies,negative,2024-07-01 11:33:29+00:00
ld8xqcb,flower,negative,2024-07-15 04:56:23+00:00
ld8xqcb,gummies,positive,2024-07-15 04:56:23+00:00
ld8xqcb,flower,positive,2024-07-15 04:56:23+00:00
lesehqj,gummies,positive,2024-07-24 23:24:59+00:00
lcrna79,oil,positive,2024-07-12 01:21:10+00:00
lb381qt,vape,negative,2024-07-01 05:56:30+00:00
lb381qt,gummies,positive,2024-07-01 05:56:30+00:00
lef01cs,gummies,positive,2024-07-22 18:03:24+00:00
lef01cs,oil,positive,2024-07-22 18:03:24+00:00
lef01cs,topical,positive,2024-07-22 18:03:24+00:00
lef01cs,flower,positive,2024-07-22 18:03:24+00:00
lbkbtd7,oil,negative,2024-07-04 07:03:10+00:00
lbkbtd7,vape,negative,2024-07-04 07:03:10+00:00
lc836is,flower,positive,2024-07-08 17:48:02+00:00
lc836is,gummies,positive,2024-07-08 17:48:02+00:00
lbnw8xy,vape,negative,2024-07-04 22:33:15+00:00
lbnw8xy,oil,negative,2024-07-04 22:33:15+00:00
lbvkmxs,gummies,negative,2024-07-06 10:48:07+00:00
lce8789,gummies,positive,2024-07-09 19:05:48+00:00
lfduzvd,oil,positive,2024-07-28 20:00:11+00:00
lf7bdsa,oil,positive,2024-07-27 15:45:53+00:00
lbc7hwg,vape,negative,2024-07-02 20:21:24+00:00
lbc7hwg,flower,neutral,2024-07-02 20:21:24+00:00
lf76bf2,oil,positive,2024-07-27 15:16:20+00:00
lcgnwz2,vape,neutral,2024-07-10 04:09:24+00:00
lcgnwz2,oil,positive,2024-07-10 04:09:24+00:00
lcvhs4s,vape,neutral,2024-07-12 18:29:05+00:00
lbxkw8a,oil,positive,2024-07-06 18:57:42+00:00
ldrl869,gummies,negative,2024-07-18 13:06:13+00:00
ldrl869,flower,positive,2024-07-18 13:06:13+00:00
lb9zyoj,flower,neutral,2024-07-02 12:55:28+00:00
lb9zyoj,vape,positive,2024-07-02 12:55:28+00:00
lb9zyoj,gummies,positive,2024-07-02 12:55:28+00:00
lb8h8a3,vape,negative,2024-07-02 03:47:59+00:00
lbcmxff,vape,negative,2024-07-02 21:46:05+00:00
lbcmxff,flower,negative,2024-07-02 21:46:05+00:00
lbcmxff,gummies,negative,2024-07-02 21:46:05+00:00
lfqrigi,oil,positive,2024-07-31 01:03:54+00:00
lfqrigi,gummies,positive,2024-07-31 01:03:54+00:00
le4cbsg,vape,positive,2024-07-20 19:01:57+00:00
le4cbsg,oil,positive,2024-07-20 19:01:57+00:00
le4cbsg,flower,positive,2024-07-20 19:01:57+00:00
lcac26x,oil,positive,2024-07-09 01:39:38+00:00
lbb6jj4,flower,negative,2024-07-02 17:02:53+00:00
lbb6jj4,vape,positive,2024-07-02 17:02:53+00:00
lb4govv,vape,negative,2024-07-01 13:27:30+00:00
lc7naq7,oil,positive,2024-07-08 16:22:27+00:00
lc7naq7,gummies,positive,2024-07-08 16:22:27+00:00
lbqgooj,oil,negative,2024-07-05 12:31:51+00:00
lb65yh8,vape,positive,2024-07-01 19:11:17+00:00
ld7b0v8,gummies,positive,2024-07-14 22:03:53+00:00
lbd4l4x,oil,positive,2024-07-02 23:35:03+00:00
le5semk,gummies,positive,2024-07-21 00:45:24+00:00
le5semk,vape,negative,2024-07-21 00:45:24+00:00
le5semk,oil,positive,2024-07-21 00:45:24+00:00
lbo6mw7,vape,negative,2024-07-04 23:45:39+00:00
lbo6mw7,flower,positive,2024-07-04 23:45:39+00:00
lefrnum,oil,positive,2024-07-22 20:29:13+00:00
lbfk7kx,flower,positive,2024-07-03 12:20:21+00:00
lcibqy7,gummies,positive,2024-07-10 13:35:08+00:00
lcibqy7,flower,negative,2024-07-10 13:35:08+00:00
ld2zl9s,oil,neutral,2024-07-14 02:39:31+00:00
lbuh1m8,gummies,positive,2024-07-06 03:43:20+00:00
legfyz1,gummies,positive,2024-07-22 22:45:22+00:00
legfyz1,oil,positive,2024-07-22 22:45:22+00:00
lbt8y6g,oil,negative,2024-07-05 22:28:07+00:00
lbt8y6g,vape,positive,2024-07-05 22:28:07+00:00
lde58al,oil,positive,2024-07-16 02:35:11+00:00
lde58al,gummies,positive,2024-07-16 02:35:11+00:00
lcjdmpw,vape,positive,2024-07-10 17:04:50+00:00
lcjdmpw,flower,positive,2024-07-10 17:04:50+00:00
lcjdmpw,oil,neutral,2024-07-10 17:04:50+00:00
leyfgde,vape,positive,2024-07-25 23:56:18+00:00
leyfgde,gummies,positive,2024-07-25 23:56:18+00:00
leyfgde,oil,negative,2024-07-25 23:56:18+00:00
lc9pxs4,gummies,positive,2024-07-08 23:16:54+00:00
lb4lb42,flower,positive,2024-07-01 13:57:38+00:00
lb4lb42,vape,positive,2024-07-01 13:57:38+00:00
lbc0fvi,vape,positive,2024-07-02 19:43:43+00:00
lbm1ba1,oil,positive,2024-07-04 15:48:34+00:00
lcaqifn,vape,negative,2024-07-09 03:18:35+00:00
lcaqifn,vape,positive,2024-07-09 03:18:35+00:00
lejyjjw,gummies,positive,2024-07-23 15:07:24+00:00
lejyjjw,oil,negative,2024-07-23 15:07:24+00:00
lbr90w8,oil,positive,2024-07-05 15:35:11+00:00
le0yh46,vape,neutral,2024-07-20 02:21:13+00:00
le0yh46,oil,positive,2024-07-20 02:21:13+00:00
lbc07zb,oil,neutral,2024-07-02 19:42:32+00:00
lbc07zb,gummies,negative,2024-07-02 19:42:32+00:00
ldktqcp,gummies,positive,2024-07-17 07:46:48+00:00
ldj1wft,gummies,positive,2024-07-16 23:24:04+00:00
lb46qdu,vape,positive,2024-07-01 12:14:11+00:00
lb6kfvh,flower,negative,2024-07-01 20:28:56+00:00
lb6kfvh,vape,positive,2024-07-01 20:28:56+00:00
lb6kfvh,gummies,positive,2024-07-01 20:28:56+00:00
lb86as1,flower,negative,2024-07-02 02:29:21+00:00
lb86as1,oil,negative,2024-07-02 02:29:21+00:00
lb86as1,gummies,negative,2024-07-02 02:29:21+00:00
lb86as1,vape,negative,2024-07-02 02:29:21+00:00
lb5kqn2,oil,positive,2024-07-01 17:16:51+00:00
lb5kqn2,topical,positive,2024-07-01 17:16:51+00:00
lcvsr0r,gummies,negative,2024-07-12 19:29:31+00:00
lcvsr0r,flower,positive,2024-07-12 19:29:31+00:00
lb6ugzf,gummies,negative,2024-07-01 21:23:55+00:00
lbqgimq,oil,negative,2024-07-05 12:30:29+00:00
lb9ygdo,vape,positive,2024-07-02 12:44:42+00:00
lb9ygdo,oil,positive,2024-07-02 12:44:42+00:00
lchso7g,oil,negative,2024-07-10 11:13:56+00:00
lc61hjr,gummies,neutral,2024-07-08 09:20:28+00:00
lc61hjr,oil,positive,2024-07-08 09:20:28+00:00
lb6s8yu,oil,positive,2024-07-01 21:11:48+00:00
lcarqkx,vape,neutral,2024-07-09 03:27:44+00:00
lc80e69,flower,positive,2024-07-08 17:33:01+00:00
lc80e69,vape,negative,2024-07-08 17:33:01+00:00
lb637qt,vape,positive,2024-07-01 18:56:13+00:00
lb637qt,flower,positive,2024-07-01 18:56:13+00:00
ldhwn4h,flower,negative,2024-07-16 19:28:34+00:00
ldhwn4h,oil,neutral,2024-07-16 19:28:34+00:00
ld4mdy9,gummies,positive,2024-07-14 12:05:24+00:00
ld4mdy9,topical,positive,2024-07-14 12:05:24+00:00
lc04pw0,oil,negative,2024-07-07 05:44:42+00:00
lbffgtq,oil,positive,2024-07-03 11:42:30+00:00
lbsoctv,flower,negative,2024-07-05 20:24:08+00:00
lbsoctv,oil,positive,2024-07-05 20:24:08+00:00
lbbgh6u,flower,positive,2024-07-02 17:55:58+00:00
lbbgh6u,vape,neutral,2024-07-02 17:55:58+00:00
lbbgh6u,gummies,neutral,2024-07-02 17:55:58+00:00
lb2cxri,flower,positive,2024-07-01 01:39:04+00:00
lb2cxri,vape,positive,2024-07-01 01:39:04+00:00
lb76ksq,vape,negative,2024-07-01 22:35:16+00:00
lb76ksq,gummies,positive,2024-07-01 22:35:16+00:00
lb76ksq,flower,neutral,2024-07-01 22:35:16+00:00
lb3bjvg,oil,neutral,2024-07-01 06:34:27+00:00
lc7sh70,gummies,positive,2024-07-08 16:50:31+00:00
ld6vbyt,flower,negative,2024-07-14 20:32:04+00:00
ld6vbyt,flower,positive,2024-07-14 20:32:04+00:00
ld5u2hq,gummies,positive,2024-07-14 16:51:24+00:00
lb5rpcf,vape,positive,2024-07-01 17:54:00+00:00
lb5rpcf,flower,positive,2024-07-01 17:54:00+00:00
lbgy3g7,gummies,positive,2024-07-03 17:14:07+00:00
lc4tsdx,flower,positive,2024-07-08 02:23:36+00:00
lc4tsdx,oil,positive,2024-07-08 02:23:36+00:00
ld0qa21,vape,neutral,2024-07-13 17:51:56+00:00
lb427j1,vape,negative,2024-07-01 11:35:59+00:00
lckia6l,vape,positive,2024-07-10 20:35:58+00:00
lbi30x3,oil,positive,2024-07-03 21:00:26+00:00
lbi30x3,vape,positive,2024-07-03 21:00:26+00:00
lce42w4,gummies,positive,2024-07-09 18:43:57+00:00
lbw29k8,gummies,positive,2024-07-06 13:25:23+00:00
lcoel2h,vape,negative,2024-07-11 14:17:07+00:00
lcoel2h,flower,positive,2024-07-11 14:17:07+00:00
lbdlj9g,vape,positive,2024-07-03 01:26:47+00:00
lbdlj9g,oil,positive,2024-07-03 01:26:47+00:00
lbdlj9g,gummies,positive,2024-07-03 01:26:47+00:00
lbdlj9g,flower,positive,2024-07-03 01:26:47+00:00
lb65lwr,flower,positive,2024-07-01 19:09:22+00:00
lbfj3t9,flower,positive,2024-07-03 12:11:50+00:00
lbfj3t9,gummies,neutral,2024-07-03 12:11:50+00:00
lbixa7u,oil,positive,2024-07-04 00:11:47+00:00
lbixa7u,flower,negative,2024-07-04 00:11:47+00:00
lcrvno7,vape,neutral,2024-07-12 02:17:03+00:00
lb8uvc8,vape,negative,2024-07-02 05:52:07+00:00
lb8uvc8,oil,negative,2024-07-02 05:52:07+00:00
lb7k232,gummies,positive,2024-07-02 00:01:23+00:00
lbg6hq6,vape,positive,2024-07-03 14:43:29+00:00
lbg6hq6,gummies,positive,2024-07-03 14:43:29+00:00
lb5f89m,vape,negative,2024-07-01 16:47:02+00:00
lb5f89m,flower,positive,2024-07-01 16:47:02+00:00
lb5f89m,gummies,positive,2024-07-01 16:47:02+00:00
lcfc3sv,oil,positive,2024-07-09 22:47:11+00:00
lc6zq0l,flower,positive,2024-07-08 14:09:09+00:00
lbg6606,vape,neutral,2024-07-03 14:41:39+00:00
lbg6606,oil,negative,2024-07-03 14:41:39+00:00
lbg6606,gummies,neutral,2024-07-03 14:41:39+00:00
lbg6606,flower,neutral,2024-07-03 14:41:39+00:00
lcbmr7g,oil,positive,2024-07-09 08:30:05+00:00
lcbmr7g,topical,positive,2024-07-09 08:30:05+00:00
lcbmr7g,gummies,positive,2024-07-09 08:30:05+00:00
lb3quqk,flower,positive,2024-07-01 09:37:11+00:00
lcjgu0q,gummies,positive,2024-07-10 17:21:48+00:00
lbhuql1,vape,positive,2024-07-03 20:14:01+00:00
ld7cevt,vape,negative,2024-07-14 22:12:26+00:00
