text_id,product,sentiment,source,date_utc,response_id,extraction_error
lb7jozr,,,comment,2024-07-01 23:59:00+00:00,chatcmpl-DXyunzBGpkfLAHgags5BS5MSVrBGG,
lc7mib8,,,comment,2024-07-08 16:18:09+00:00,chatcmpl-DXyuo1Zow5t48YEmc6AwRLbkna2be,
lb7yhue,,,comment,2024-07-02 01:37:09+00:00,chatcmpl-DXyup5xIXF6pjcZrYzZ9RHqj8jkZX,
ldtw0d9,,,comment,2024-07-18 20:47:27+00:00,chatcmpl-DXyupuBnScYO7AeGGNWYtIEs6OV0A,
lc76hx7,,,comment,2024-07-08 14:49:08+00:00,chatcmpl-DXyurfLm8968DCay91UxVrSvN0DXk,
lbc0fvi,vape,positive,comment,2024-07-02 19:43:43+00:00,chatcmpl-DXyurEhD0rHy5hw5buHU4Lv1zDMf1,
lc1sude,,,comment,2024-07-07 15:14:44+00:00,chatcmpl-DXyusNgoYKPFnTWKzzWTPgcwmuOUc,
lbm1ba1,oil,positive,comment,2024-07-04 15:48:34+00:00,chatcmpl-DXyutik9tsfK43xigkSZOM65KH9aK,
lcaqifn,vape,negative,comment,2024-07-09 03:18:35+00:00,chatcmpl-DXyuueywjI7LpKKF769K7KtzKOLQs,
lcaqifn,vape,positive,comment,2024-07-09 03:18:35+00:00,chatcmpl-DXyuueywjI7LpKKF769K7KtzKOLQs,
lb9w9c9,,,comment,2024-07-02 12:28:19+00:00,chatcmpl-DXyuvZAFM5zXCulmI7XzUrqgTBkQa,
lejyjjw,gummies,positive,comment,2024-07-23 15:07:24+00:00,chatcmpl-DXyuxoFvZzo5Gj2X6LETpjiVqBB0U,
lejyjjw,oil,negative,comment,2024-07-23 15:07:24+00:00,chatcmpl-DXyuxoFvZzo5Gj2X6LETpjiVqBB0U,
lbr90w8,oil,positive,comment,2024-07-05 15:35:11+00:00,chatcmpl-DXyuy6SZSVA4IGiVPaYzJd1sMIHcV,
lbdim6y,,,comment,2024-07-03 01:07:12+00:00,chatcmpl-DXyuzknokppnY4SoK7mOCSqeuwAri,
le0yh46,vape,neutral,comment,2024-07-20 02:21:13+00:00,chatcmpl-DXyv0gtftEE46TBqf14GwawtLV5Es,
le0yh46,oil,positive,comment,2024-07-20 02:21:13+00:00,chatcmpl-DXyv0gtftEE46TBqf14GwawtLV5Es,
lbse4gy,,,comment,2024-07-05 19:25:57+00:00,chatcmpl-DXyv1GRiU4yIfBSuSoOf8JshlF1ML,
ldt4juw,,,comment,2024-07-18 18:19:05+00:00,chatcmpl-DXyv15fZ5IKj3BrfoWi661SBfqbJS,
lbc07zb,oil,neutral,comment,2024-07-02 19:42:32+00:00,chatcmpl-DXyv2coxzQRMvijDIctTPRbshaEyG,
lbc07zb,gummies,negative,comment,2024-07-02 19:42:32+00:00,chatcmpl-DXyv2coxzQRMvijDIctTPRbshaEyG,
lbuqrua,,,comment,2024-07-06 05:09:27+00:00,chatcmpl-DXyv3s7uBzOIwBJ31jev1X9DF4ofl,
lbmefp3,,,comment,2024-07-04 17:05:42+00:00,chatcmpl-DXzhNcr6crJiHN43Xvfc0RdDinQTG,
ldktqcp,gummies,positive,comment,2024-07-17 07:46:48+00:00,chatcmpl-DXzhO0LVwcWXcDVLWJeTwn63ZFIM1,
lbpn870,,,comment,2024-07-05 07:21:35+00:00,chatcmpl-DXzhPWZPBW1Prli6fKyY7yliIpDVP,
lc3u3vi,,,comment,2024-07-07 22:26:42+00:00,chatcmpl-DXzhPnbJmIjEhgJ4BNCZODuCs2hmz,
lba0vbz,,,comment,2024-07-02 13:01:45+00:00,chatcmpl-DXzhQHT1On3cRLgYjd8BabscrXj3H,
ldj1wft,gummies,positive,comment,2024-07-16 23:24:04+00:00,chatcmpl-DXzhR4dqtRHnFouBYUtH0t39XZrG6,
lb46qdu,vape,positive,comment,2024-07-01 12:14:11+00:00,chatcmpl-DXzhSUQ50ZPgWSm2LhZKRZSsWUNms,
lb6kfvh,flower,negative,comment,2024-07-01 20:28:56+00:00,chatcmpl-DXzhTkLMKj90xEPpaOIp5bYm89NkT,
lb6kfvh,vape,positive,comment,2024-07-01 20:28:56+00:00,chatcmpl-DXzhTkLMKj90xEPpaOIp5bYm89NkT,
lb6kfvh,gummies,positive,comment,2024-07-01 20:28:56+00:00,chatcmpl-DXzhTkLMKj90xEPpaOIp5bYm89NkT,
lb86as1,flower,negative,comment,2024-07-02 02:29:21+00:00,chatcmpl-DXzhUXVVNwwSitorDEKwSuo0Ja07l,
lb86as1,oil,negative,comment,2024-07-02 02:29:21+00:00,chatcmpl-DXzhUXVVNwwSitorDEKwSuo0Ja07l,
lb86as1,gummies,negative,comment,2024-07-02 02:29:21+00:00,chatcmpl-DXzhUXVVNwwSitorDEKwSuo0Ja07l,
lb86as1,vape,negative,comment,2024-07-02 02:29:21+00:00,chatcmpl-DXzhUXVVNwwSitorDEKwSuo0Ja07l,
lbmdn9a,,,comment,2024-07-04 17:01:03+00:00,chatcmpl-DXzhWTSRmldlWZz49ea5NigehToX5,
lb5kqn2,oil,positive,comment,2024-07-01 17:16:51+00:00,chatcmpl-DXzhX3gqfSPY4un47ESEBaWXk7L4h,
lb5kqn2,topical,positive,comment,2024-07-01 17:16:51+00:00,chatcmpl-DXzhX3gqfSPY4un47ESEBaWXk7L4h,
lcvsr0r,gummies,negative,comment,2024-07-12 19:29:31+00:00,chatcmpl-DXzhY9YpoDavBedCK6UTRia8e8SSI,
lcvsr0r,flower,positive,comment,2024-07-12 19:29:31+00:00,chatcmpl-DXzhY9YpoDavBedCK6UTRia8e8SSI,
lb5njhp,,,comment,2024-07-01 17:31:45+00:00,chatcmpl-DXzhZqp1ZtxW87hlWikHZf3Siet6g,
lb6cgjs,,,comment,2024-07-01 19:47:04+00:00,chatcmpl-DXzhaL0bnsC4lnIHwsNCRucXMnOEk,
lb6ugzf,gummies,negative,comment,2024-07-01 21:23:55+00:00,chatcmpl-DXzhbJPrtfX7nYIAAEc4u3g0shHOb,
lbqgimq,oil,negative,comment,2024-07-05 12:30:29+00:00,chatcmpl-DXzhc3ll2UABqtMg8KVDxYqMmy2sU,
ldyzq3q,,,comment,2024-07-19 18:54:43+00:00,chatcmpl-DXzhd02dwnabQuTlbvc8WIUlWmOMl,
lb9ygdo,vape,positive,comment,2024-07-02 12:44:42+00:00,chatcmpl-DXzherISJLw2Q7XTR6IkaVUpSFskS,
lb9ygdo,oil,positive,comment,2024-07-02 12:44:42+00:00,chatcmpl-DXzherISJLw2Q7XTR6IkaVUpSFskS,
lero9j3,,,comment,2024-07-24 20:45:37+00:00,chatcmpl-DXzhgZPdsMLQt2BETxp1Vzw4lPI92,
lchso7g,oil,negative,comment,2024-07-10 11:13:56+00:00,chatcmpl-DXzhh44EPtVfOeaaWbOtJ5KIYEJTa,
lb6xb88,,,comment,2024-07-01 21:39:54+00:00,chatcmpl-DXzhheb1u3z1udxLWBehZ5RF3tLOl,
lb635v5,,,comment,2024-07-01 18:55:57+00:00,chatcmpl-DXzhiUmwRsqK36uIdAsypQcYsSPDn,
lc61hjr,gummies,neutral,comment,2024-07-08 09:20:28+00:00,chatcmpl-DXzhjlqHYPDofajIzFMKxAyBr2nsC,
lc61hjr,oil,positive,comment,2024-07-08 09:20:28+00:00,chatcmpl-DXzhjlqHYPDofajIzFMKxAyBr2nsC,
lb6s8yu,oil,positive,comment,2024-07-01 21:11:48+00:00,chatcmpl-DXzhkTB2b8qiqpoBAiwWq3s3S1qwv,
le4xglb,,,comment,2024-07-20 21:14:44+00:00,chatcmpl-DXzhl7RNwaDL6DzigzJZLC5UyibSk,
lb6aw0f,,,comment,2024-07-01 19:38:31+00:00,chatcmpl-DXzhmKjc9YtvOPUNrtpNWUEw7ZQSj,
lbhushp,,,comment,2024-07-03 20:14:20+00:00,chatcmpl-DXzhnJeF6PDjJWBXYCMNIk3umyg3f,
lfrc4yh,,,comment,2024-07-31 03:21:42+00:00,chatcmpl-DXzho8cUdCpmTqNeywZoGqDv42K90,
lcarqkx,vape,neutral,comment,2024-07-09 03:27:44+00:00,chatcmpl-DXzhoNeTY7XWDOGwxRKM755QxrJpy,
lbqjk4c,,,comment,2024-07-05 12:53:37+00:00,chatcmpl-DXzhpK0B0DHvdcMp2Ah54Szf2xk74,
lbd93at,,,comment,2024-07-03 00:04:17+00:00,chatcmpl-DXzhq4GW0agcxCixoIzAIcB6u0M47,
lc80e69,flower,positive,comment,2024-07-08 17:33:01+00:00,chatcmpl-DXzhqrjemxhxfnL0TEDFsIj5P7KI1,
lc80e69,vape,negative,comment,2024-07-08 17:33:01+00:00,chatcmpl-DXzhqrjemxhxfnL0TEDFsIj5P7KI1,
lb637qt,vape,positive,comment,2024-07-01 18:56:13+00:00,chatcmpl-DXzhsCgvKptptElrGNj8ItrLsfLe8,
lb637qt,flower,positive,comment,2024-07-01 18:56:13+00:00,chatcmpl-DXzhsCgvKptptElrGNj8ItrLsfLe8,
ldhwn4h,flower,negative,comment,2024-07-16 19:28:34+00:00,chatcmpl-DXzhtaKIWbro2oy3n9aKtce3PrOac,
ldhwn4h,oil,neutral,comment,2024-07-16 19:28:34+00:00,chatcmpl-DXzhtaKIWbro2oy3n9aKtce3PrOac,
lcjics3,,,comment,2024-07-10 17:29:44+00:00,chatcmpl-DXzhufqM4ol8DwiYlgTxQJysc4ysz,
ld4mdy9,gummies,positive,comment,2024-07-14 12:05:24+00:00,chatcmpl-DXzhv4bwojcf7fD1xVcLUOIpdjTsl,
ld4mdy9,topical,positive,comment,2024-07-14 12:05:24+00:00,chatcmpl-DXzhv4bwojcf7fD1xVcLUOIpdjTsl,
lbcvbs4,,,comment,2024-07-02 22:36:46+00:00,chatcmpl-DXzhwyC7buMmZlY1JeqPVPWNl0ACs,
lc04pw0,oil,negative,comment,2024-07-07 05:44:42+00:00,chatcmpl-DXzhwKFK2uA45CbQVZdNo2KwwSJxk,
lbgi4iv,,,comment,2024-07-03 15:47:56+00:00,chatcmpl-DXzhxlJL7IcSJ9WGqiX6odLi25gMY,
lbffgtq,oil,positive,comment,2024-07-03 11:42:30+00:00,chatcmpl-DXzhyqmnB6zIVWSpMWsD951Y6IIGx,
lc99lcj,,,comment,2024-07-08 21:38:24+00:00,chatcmpl-DXzi0CFrVqtjHJ6Q7hEIA3qtH8au5,
lddoqpc,,,comment,2024-07-16 00:46:52+00:00,chatcmpl-DXzi0o07JOf4GMorv2cp7VkTZfDsn,
lbsoctv,flower,negative,comment,2024-07-05 20:24:08+00:00,chatcmpl-DXzi19TnaESmtabMUZNvUvahNX04G,
lbsoctv,oil,positive,comment,2024-07-05 20:24:08+00:00,chatcmpl-DXzi19TnaESmtabMUZNvUvahNX04G,
lbedcpf,,,comment,2024-07-03 04:55:31+00:00,chatcmpl-DXzi27NDsOXCORE8QxnG4PewP6hzV,
lbbgh6u,flower,positive,comment,2024-07-02 17:55:58+00:00,chatcmpl-DXzi3AyBsaDiRqBjyMhKYE8p9E9UY,
lbbgh6u,vape,neutral,comment,2024-07-02 17:55:58+00:00,chatcmpl-DXzi3AyBsaDiRqBjyMhKYE8p9E9UY,
lbbgh6u,gummies,neutral,comment,2024-07-02 17:55:58+00:00,chatcmpl-DXzi3AyBsaDiRqBjyMhKYE8p9E9UY,
lb2cxri,flower,positive,comment,2024-07-01 01:39:04+00:00,chatcmpl-DXzi4d6Zubk5uqa2kI7l4mLRLXni4,
lb2cxri,vape,positive,comment,2024-07-01 01:39:04+00:00,chatcmpl-DXzi4d6Zubk5uqa2kI7l4mLRLXni4,
lb76ksq,vape,negative,comment,2024-07-01 22:35:16+00:00,chatcmpl-DXzi5wj9VfyKirwBPjxULkYHkfrcp,
lb76ksq,gummies,positive,comment,2024-07-01 22:35:16+00:00,chatcmpl-DXzi5wj9VfyKirwBPjxULkYHkfrcp,
lb76ksq,flower,neutral,comment,2024-07-01 22:35:16+00:00,chatcmpl-DXzi5wj9VfyKirwBPjxULkYHkfrcp,
lb3bjvg,oil,neutral,comment,2024-07-01 06:34:27+00:00,chatcmpl-DXzi6w0zdgYydNQgPjcFX22Nmzb2Z,
ld85ucp,,,comment,2024-07-15 01:24:51+00:00,chatcmpl-DXzi7rAkBR7dsfIbRqLnl10nlftzm,
lc7sh70,gummies,positive,comment,2024-07-08 16:50:31+00:00,chatcmpl-DXzi8De8Uyoh3mbbLATmwQNt9ddJH,
ld6vbyt,flower,negative,comment,2024-07-14 20:32:04+00:00,chatcmpl-DXzi9PpLPsZbiBRI69imVynS9lgmn,
ld6vbyt,flower,positive,comment,2024-07-14 20:32:04+00:00,chatcmpl-DXzi9PpLPsZbiBRI69imVynS9lgmn,
lc3e6zn,,,comment,2024-07-07 20:50:41+00:00,chatcmpl-DXziAHh862oqAQs8YJAWWC9YJXhzk,
ld5u2hq,gummies,positive,comment,2024-07-14 16:51:24+00:00,chatcmpl-DXziADWYy4AiDslt3vZSCQMGrkv1P,
lb5rpcf,vape,positive,comment,2024-07-01 17:54:00+00:00,chatcmpl-DXziBNXyjj5VayVyJlicpTEOUehod,
lb5rpcf,flower,positive,comment,2024-07-01 17:54:00+00:00,chatcmpl-DXziBNXyjj5VayVyJlicpTEOUehod,
lbgy3g7,gummies,positive,comment,2024-07-03 17:14:07+00:00,chatcmpl-DXziDD6Ah3AFMD4sdu7ZR3Dn8alOV,
lc4tsdx,flower,positive,comment,2024-07-08 02:23:36+00:00,chatcmpl-DXziDQ4dTFPQjXtFGK4zhuSL25qkN,
lc4tsdx,oil,positive,comment,2024-07-08 02:23:36+00:00,chatcmpl-DXziDQ4dTFPQjXtFGK4zhuSL25qkN,
lb6uhc6,,,comment,2024-07-01 21:23:59+00:00,chatcmpl-DXziE9UqZieaQYooTLpX8If7WF4P6,
le82ror,,,comment,2024-07-21 13:33:55+00:00,chatcmpl-DXziGbjlv3BDJ8lS3x9iO8t2GQAPi,
ld0qa21,vape,neutral,comment,2024-07-13 17:51:56+00:00,chatcmpl-DXziHWdP5WRjMZOlXp6bXBTs9iJH5,
lb427j1,vape,negative,comment,2024-07-01 11:35:59+00:00,chatcmpl-DXziJfd82BGR8Ro8LBCczNIzMsO6T,
lckia6l,vape,positive,comment,2024-07-10 20:35:58+00:00,chatcmpl-DXziKH1tN3ROpezRbY4diPgGN5mjE,
lf7kihi,,,comment,2024-07-27 16:40:14+00:00,chatcmpl-DXziLKlewp47v5hMc8SkrgdREaz4M,
lbi30x3,oil,positive,comment,2024-07-03 21:00:26+00:00,chatcmpl-DXziMgM7oXVPz9KkcnVSxkramvtkn,
lbi30x3,vape,positive,comment,2024-07-03 21:00:26+00:00,chatcmpl-DXziMgM7oXVPz9KkcnVSxkramvtkn,
lce42w4,gummies,positive,comment,2024-07-09 18:43:57+00:00,chatcmpl-DXziMpKCpqWM41KcgeVfPmWrNV3xO,
lbw29k8,gummies,positive,comment,2024-07-06 13:25:23+00:00,chatcmpl-DXziNnBCZ4wyxuSdfQdupVMY0DJPk,
lcoel2h,vape,negative,comment,2024-07-11 14:17:07+00:00,chatcmpl-DXziPYaICT5TmE58CFjSyvallPkx0,
lcoel2h,flower,positive,comment,2024-07-11 14:17:07+00:00,chatcmpl-DXziPYaICT5TmE58CFjSyvallPkx0,
lbdlj9g,vape,positive,comment,2024-07-03 01:26:47+00:00,chatcmpl-DXziQwE0wbNbVnbJ4Cj3X3OWnamBp,
lbdlj9g,oil,positive,comment,2024-07-03 01:26:47+00:00,chatcmpl-DXziQwE0wbNbVnbJ4Cj3X3OWnamBp,
lbdlj9g,gummies,positive,comment,2024-07-03 01:26:47+00:00,chatcmpl-DXziQwE0wbNbVnbJ4Cj3X3OWnamBp,
lbdlj9g,flower,positive,comment,2024-07-03 01:26:47+00:00,chatcmpl-DXziQwE0wbNbVnbJ4Cj3X3OWnamBp,
lb65lwr,flower,positive,comment,2024-07-01 19:09:22+00:00,chatcmpl-DXziSMoJAqiw6x9MXYH7SwIIn7UY7,
lbfj3t9,flower,positive,comment,2024-07-03 12:11:50+00:00,chatcmpl-DXziSgzfNSGJOz2Kp5xPFtax2hxqY,
lbfj3t9,gummies,neutral,comment,2024-07-03 12:11:50+00:00,chatcmpl-DXziSgzfNSGJOz2Kp5xPFtax2hxqY,
lbixa7u,oil,positive,comment,2024-07-04 00:11:47+00:00,chatcmpl-DXziUJIb02ZYDfwCxCIVV06j2xRST,
lbixa7u,flower,negative,comment,2024-07-04 00:11:47+00:00,chatcmpl-DXziUJIb02ZYDfwCxCIVV06j2xRST,
lbbrvh5,,,comment,2024-07-02 18:57:30+00:00,chatcmpl-DXziVDTY5FPzHrDEqL8423hyy28VW,
lbqoitl,,,comment,2024-07-05 13:29:03+00:00,chatcmpl-DXziWJOtKkvouRRtSJFt1DjCR13yC,
lb4bdtf,,,comment,2024-07-01 12:50:12+00:00,chatcmpl-DXziWwxrZQ1SQwqsUlTx1Xx9ODOEl,
lbecazy,,,comment,2024-07-03 04:46:06+00:00,chatcmpl-DXziXtLMUY5Xh75lcVhIKj9xDoknP,
ldemdz0,,,comment,2024-07-16 04:47:31+00:00,chatcmpl-DXziYQlTwvMb3jLq52oRChmlXkvtN,
lcrvno7,vape,neutral,comment,2024-07-12 02:17:03+00:00,chatcmpl-DXziYXrG4VOVragmJHwhSWTsQEm0L,
lbd0itl,,,comment,2024-07-02 23:09:09+00:00,chatcmpl-DXziZVh603u2XriC8wbEGLWY2Ht8f,
lb9au15,,,comment,2024-07-02 08:55:31+00:00,chatcmpl-DXziZJ0444tfRxOy13ijoHe5Xkdem,
lbsz1te,,,comment,2024-07-05 21:26:33+00:00,chatcmpl-DXziaConaXHTJtaHkFgSueRkTOd1Z,
lb8uvc8,vape,negative,comment,2024-07-02 05:52:07+00:00,chatcmpl-DXziblXUzcMLNf4yYY8RmAeVzgKuj,
lb8uvc8,oil,negative,comment,2024-07-02 05:52:07+00:00,chatcmpl-DXziblXUzcMLNf4yYY8RmAeVzgKuj,
lb7k232,gummies,positive,comment,2024-07-02 00:01:23+00:00,chatcmpl-DXzicTX8tTfFmcLQ3IaD4rIFfQei0,
lbg6hq6,vape,positive,comment,2024-07-03 14:43:29+00:00,chatcmpl-DXzidrSf64pRE1sEZCoFy4EktGsOV,
lbg6hq6,gummies,positive,comment,2024-07-03 14:43:29+00:00,chatcmpl-DXzidrSf64pRE1sEZCoFy4EktGsOV,
lb6cs8g,,,comment,2024-07-01 19:48:49+00:00,chatcmpl-DXziewUyTjFG3AIkaojov0GlqTVVb,
lb5f89m,vape,negative,comment,2024-07-01 16:47:02+00:00,chatcmpl-DXzifm0PPfGdHkX25gMStw4BRKJNy,
lb5f89m,flower,positive,comment,2024-07-01 16:47:02+00:00,chatcmpl-DXzifm0PPfGdHkX25gMStw4BRKJNy,
lb5f89m,gummies,positive,comment,2024-07-01 16:47:02+00:00,chatcmpl-DXzifm0PPfGdHkX25gMStw4BRKJNy,
lcfc3sv,oil,positive,comment,2024-07-09 22:47:11+00:00,chatcmpl-DXzigLQO6pqh6a2d3RUFf48QWiKmT,
lc7f3e8,,,comment,2024-07-08 15:37:22+00:00,chatcmpl-DXzih8kVXKL68SjcJ1P0xJsle9H7l,
lc6zq0l,flower,positive,comment,2024-07-08 14:09:09+00:00,chatcmpl-DXziiXX2YekIlJrI4VjIXXGOfXJHX,
lbg6606,vape,neutral,comment,2024-07-03 14:41:39+00:00,chatcmpl-DXzijvhxBA7gPtItn8wGddFyhkq5I,
lbg6606,oil,negative,comment,2024-07-03 14:41:39+00:00,chatcmpl-DXzijvhxBA7gPtItn8wGddFyhkq5I,
lbg6606,gummies,neutral,comment,2024-07-03 14:41:39+00:00,chatcmpl-DXzijvhxBA7gPtItn8wGddFyhkq5I,
lbg6606,flower,neutral,comment,2024-07-03 14:41:39+00:00,chatcmpl-DXzijvhxBA7gPtItn8wGddFyhkq5I,
lcbmr7g,oil,positive,comment,2024-07-09 08:30:05+00:00,chatcmpl-DXzik3pGKWi73culw4Txf1A1jq6tK,
lcbmr7g,topical,positive,comment,2024-07-09 08:30:05+00:00,chatcmpl-DXzik3pGKWi73culw4Txf1A1jq6tK,
lcbmr7g,gummies,positive,comment,2024-07-09 08:30:05+00:00,chatcmpl-DXzik3pGKWi73culw4Txf1A1jq6tK,
lb3quqk,flower,positive,comment,2024-07-01 09:37:11+00:00,chatcmpl-DXzilnKEfLDgmFiv4iEyQLCHvuPhA,
lcjgu0q,gummies,positive,comment,2024-07-10 17:21:48+00:00,chatcmpl-DXzinVY7sd0QuGZx3tqT15VtOkiKr,
lbhuql1,vape,positive,comment,2024-07-03 20:14:01+00:00,chatcmpl-DXziosSqrmnrPN5gtSQ3Ms7WvHWbO,
lb2kbnj,,,comment,2024-07-01 02:31:15+00:00,chatcmpl-DXzipYRW1wreAjxoBAMTrHxx0eWv6,
lc6e0e4,,,comment,2024-07-08 11:31:44+00:00,chatcmpl-DXzipO4YaYyiakWY74evPkPCeZnE2,
ld7cevt,vape,negative,comment,2024-07-14 22:12:26+00:00,chatcmpl-DXziqB7dLzGztyU6lQIfSQffTCWk1,
lfz4feg,flower,negative,comment,2024-08-01 13:49:55+00:00,chatcmpl-DXziryXPG68cHFJBdHK76juoTDMcC,
lfz4feg,vape,negative,comment,2024-08-01 13:49:55+00:00,chatcmpl-DXziryXPG68cHFJBdHK76juoTDMcC,
ljdnax6,,,comment,2024-08-22 13:56:18+00:00,chatcmpl-DXzis4bUGkfdS1vwHvfy7hDX2pjBE,
lfzsfzz,flower,positive,comment,2024-08-01 16:01:46+00:00,chatcmpl-DXzitBr0sXPXJ2HoXAih9iyJ9IqUJ,
lfzsfzz,vape,negative,comment,2024-08-01 16:01:46+00:00,chatcmpl-DXzitBr0sXPXJ2HoXAih9iyJ9IqUJ,
lgor47e,flower,positive,comment,2024-08-05 23:14:18+00:00,chatcmpl-DXzitCKeyYxsQT0C8WYX5EHrVAMgP,
lhdieha,vape,positive,comment,2024-08-10 01:56:28+00:00,chatcmpl-DXziuo6SaA22dmICtwlb6NKt2krXd,
lfy40qg,,,comment,2024-08-01 08:43:24+00:00,chatcmpl-DXziv11pTOMJl0qxaj4oBmzJ2uhzm,
ljkw89z,flower,positive,comment,2024-08-23 17:47:12+00:00,chatcmpl-DXziwHYluFRwqkqmcBA7e93WQA8Ny,
ljkw89z,oil,positive,comment,2024-08-23 17:47:12+00:00,chatcmpl-DXziwHYluFRwqkqmcBA7e93WQA8Ny,
ljkw89z,vape,positive,comment,2024-08-23 17:47:12+00:00,chatcmpl-DXziwHYluFRwqkqmcBA7e93WQA8Ny,
ljkw89z,gummies,neutral,comment,2024-08-23 17:47:12+00:00,chatcmpl-DXziwHYluFRwqkqmcBA7e93WQA8Ny,
lfz5ols,oil,positive,comment,2024-08-01 13:57:20+00:00,chatcmpl-DXziylENoBFhoh6Kzqfvds8CY44IB,
lg8xs39,oil,positive,comment,2024-08-03 03:28:38+00:00,chatcmpl-DXzizR9Oa3l2I0WrwrPrg6ncT0gCK,
lfze4r8,,,comment,2024-08-01 14:45:19+00:00,chatcmpl-DXzj04BehxaULUAHpba9jQwGtuLrp,
lgqrpg6,,,comment,2024-08-06 08:53:07+00:00,chatcmpl-DXzj0QGB2pp3GlGfpyvE4ftR9uitO,
ljjnbd3,flower,neutral,comment,2024-08-23 13:48:29+00:00,chatcmpl-DXzj2xYRzvlAclEcPbI3oXG9ovrtS,
ljjnbd3,oil,positive,comment,2024-08-23 13:48:29+00:00,chatcmpl-DXzj2xYRzvlAclEcPbI3oXG9ovrtS,
lgbehoo,,,comment,2024-08-03 16:04:32+00:00,chatcmpl-DXzj3Pan0heYeRYU1GzIHmN5bENKg,
lh2bmpu,oil,negative,comment,2024-08-08 05:34:54+00:00,chatcmpl-DXzj4b2a6CsvkWMRbs890XJZAe6AI,
lh2bmpu,vape,negative,comment,2024-08-08 05:34:54+00:00,chatcmpl-DXzj4b2a6CsvkWMRbs890XJZAe6AI,
lh2bmpu,flower,neutral,comment,2024-08-08 05:34:54+00:00,chatcmpl-DXzj4b2a6CsvkWMRbs890XJZAe6AI,
lg79fco,,,comment,2024-08-02 20:57:07+00:00,chatcmpl-DXzj52R394jrEFZPnsb582syqbxab,
lgdlrb9,,,comment,2024-08-03 23:54:32+00:00,chatcmpl-DXzj6GHBuVs1D6uR5GRDx3b0mgPdG,
lg80uo2,flower,positive,comment,2024-08-02 23:42:16+00:00,chatcmpl-DXzj6FXcDC46sx4DQ059DtzXRNPYJ,
lhx9090,,,comment,2024-08-13 15:26:32+00:00,chatcmpl-DXzj7GzMolWClbNiulSt5Aem6yIWr,
lfxbwrs,vape,positive,comment,2024-08-01 03:59:09+00:00,chatcmpl-DXzj8mrSmlR55q1t8BgzKwgWIeepx,
lg6y0ci,,,comment,2024-08-02 19:55:00+00:00,chatcmpl-DXzj88pb0h5LcHx4TWxgCrS64lr5m,
lg5obhs,vape,positive,comment,2024-08-02 15:52:39+00:00,chatcmpl-DXzj96med9Wiodw3BCOQVQHkjAXCE,
lhvecs8,gummies,negative,comment,2024-08-13 06:27:10+00:00,chatcmpl-DXzjAkC1lXyT2BZz2IFRjd1cRPMa4,
lhvecs8,flower,positive,comment,2024-08-13 06:27:10+00:00,chatcmpl-DXzjAkC1lXyT2BZz2IFRjd1cRPMa4,
lh734oh,flower,positive,comment,2024-08-09 00:02:03+00:00,chatcmpl-DXzjBJ5fuFDdCxfn2rE0KMOcUoDdx,
lh734oh,vape,positive,comment,2024-08-09 00:02:03+00:00,chatcmpl-DXzjBJ5fuFDdCxfn2rE0KMOcUoDdx,
li3z8em,flower,neutral,comment,2024-08-14 18:03:39+00:00,chatcmpl-DXzjCl8KKfnSQugvhIOmuz30EEt1w,
li3z8em,vape,neutral,comment,2024-08-14 18:03:39+00:00,chatcmpl-DXzjCl8KKfnSQugvhIOmuz30EEt1w,
li90sqd,,,comment,2024-08-15 15:06:26+00:00,chatcmpl-DXzjDctZ3QeFKvPTHX85UTlXHngT1,
lgoj4ey,,,comment,2024-08-05 22:26:58+00:00,chatcmpl-DXzjE5WQBO2vPozgLAchrH3ZMeQ2V,
lj5t04g,,,comment,2024-08-21 04:32:31+00:00,chatcmpl-DXzjEKXRqOGoFMeBT014tCqxFndbK,
lgi8aya,flower,positive,comment,2024-08-04 20:36:09+00:00,chatcmpl-DXzjFAym9hGRmE9aoL82ozhKMbJmP,
lgi8aya,vape,negative,comment,2024-08-04 20:36:09+00:00,chatcmpl-DXzjFAym9hGRmE9aoL82ozhKMbJmP,
lgi0ekr,,,comment,2024-08-04 19:51:26+00:00,chatcmpl-DXzjGJaF6SEQLgykE0j6NydzXosfC,
lg1yxts,oil,positive,comment,2024-08-01 23:00:58+00:00,chatcmpl-DXzjHEUV8pT2JhNgrhm09Djs68mp2,
lgrh2p4,oil,positive,comment,2024-08-06 12:42:27+00:00,chatcmpl-DXzjHZ62wbWn2a7lgR1GoxjEUyCSI,
lgrh2p4,gummies,positive,comment,2024-08-06 12:42:27+00:00,chatcmpl-DXzjHZ62wbWn2a7lgR1GoxjEUyCSI,
lgrh2p4,flower,positive,comment,2024-08-06 12:42:27+00:00,chatcmpl-DXzjHZ62wbWn2a7lgR1GoxjEUyCSI,
lg124f3,gummies,positive,comment,2024-08-01 19:59:48+00:00,chatcmpl-DXzjJPSGa42rm1zyrmm9BTtSMgmbk,
lg124f3,flower,positive,comment,2024-08-01 19:59:48+00:00,chatcmpl-DXzjJPSGa42rm1zyrmm9BTtSMgmbk,
lgn9orr,oil,positive,comment,2024-08-05 18:22:00+00:00,chatcmpl-DXzjK0GMXZrMBZ3s9pOxVtvyvL9Mb,
lj2jf48,flower,negative,comment,2024-08-20 17:11:41+00:00,chatcmpl-DXzjLEDsd2cEqUv01EWtsFiICc2a4,
